Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1155277,-,-,-,37.01,-76.34,-5,1,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature
2014,1,1,0,0,0,0,5.088494873046898
2014,1,1,0,30,0,0,5.097344970703148
2014,1,1,1,0,0,0,5.106195068359398
2014,1,1,1,30,0,0,5.048211669921898
2014,1,1,2,0,0,0,4.990197753906273
2014,1,1,2,30,0,0,4.962701416015648
2014,1,1,3,0,0,0,4.935205078125023
2014,1,1,3,30,0,0,4.943963623046898
2014,1,1,4,0,0,0,4.952691650390648
2014,1,1,4,30,0,0,5.009606933593773
2014,1,1,5,0,0,0,5.066522216796898
2014,1,1,5,30,0,0,5.159387207031273
2014,1,1,6,0,0,0,5.252221679687523
2014,1,1,6,30,0,0,5.415399169921898
2014,1,1,7,0,0,0,5.578546142578148
2014,1,1,7,30,7,9,5.900170898437523
2014,1,1,8,0,60,76,6.221795654296898
2014,1,1,8,30,139,159,6.676965332031273
2014,1,1,9,0,205,243,7.132104492187523
2014,1,1,9,30,257,320,7.819573974609398
2014,1,1,10,0,315,388,8.507012939453148
2014,1,1,10,30,366,444,9.059106445312523
2014,1,1,11,0,415,486,9.611199951171898
2014,1,1,11,30,431,514,9.974237060546898
2014,1,1,12,0,428,527,10.337274169921898
2014,1,1,12,30,416,524,10.479882812500023
2014,1,1,13,0,408,505,10.622460937500023
2014,1,1,13,30,372,472,10.551446533203148
2014,1,1,14,0,352,425,10.480432128906273
2014,1,1,14,30,296,365,10.147912597656273
2014,1,1,15,0,252,294,9.815423583984398
2014,1,1,15,30,105,216,9.139733886718773
2014,1,1,16,0,65,135,8.464044189453148
2014,1,1,16,30,32,67,8.150292968750023
2014,1,1,17,0,0,0,7.836511230468773
2014,1,1,17,30,0,0,7.670434570312523
2014,1,1,18,0,0,0,7.504327392578148
2014,1,1,18,30,0,0,7.342309570312523
2014,1,1,19,0,0,0,7.180291748046898
2014,1,1,19,30,0,0,7.036004638671898
2014,1,1,20,0,0,0,6.891717529296898
2014,1,1,20,30,0,0,6.710290527343773
2014,1,1,21,0,0,0,6.528833007812523
2014,1,1,21,30,0,0,6.397668457031273
2014,1,1,22,0,0,0,6.266534423828148
2014,1,1,22,30,0,0,6.207299804687523
2014,1,1,23,0,0,0,6.148095703125023
2014,1,1,23,30,0,0,6.117822265625023
2014,1,2,0,0,0,0,6.087548828125023
2014,1,2,0,30,0,0,6.079583740234398
2014,1,2,1,0,0,0,6.071618652343773
2014,1,2,1,30,0,0,6.090325927734398
2014,1,2,2,0,0,0,6.109033203125023
2014,1,2,2,30,0,0,6.137536621093773
2014,1,2,3,0,0,0,6.166040039062523
2014,1,2,3,30,0,0,6.153527832031273
2014,1,2,4,0,0,0,6.140985107421898
2014,1,2,4,30,0,0,6.142510986328148
2014,1,2,5,0,0,0,6.144036865234398
2014,1,2,5,30,0,0,6.188195800781273
2014,1,2,6,0,0,0,6.232385253906273
2014,1,2,6,30,0,0,6.277307128906273
2014,1,2,7,0,0,0,6.322229003906273
2014,1,2,7,30,3,8,6.316094970703148
2014,1,2,8,0,30,72,6.309960937500023
2014,1,2,8,30,16,151,6.365472412109398
2014,1,2,9,0,27,231,6.420983886718773
2014,1,2,9,30,48,305,6.559411621093773
2014,1,2,10,0,67,370,6.697839355468773
2014,1,2,10,30,101,423,6.968499755859398
2014,1,2,11,0,130,463,7.239160156250023
2014,1,2,11,30,107,489,7.519860839843773
2014,1,2,12,0,67,501,7.800592041015648
2014,1,2,12,30,119,497,7.865716552734398
2014,1,2,13,0,79,479,7.930810546875023
2014,1,2,13,30,114,447,7.881646728515648
2014,1,2,14,0,120,401,7.832452392578148
2014,1,2,14,30,67,343,7.779382324218773
2014,1,2,15,0,71,275,7.726312255859398
2014,1,2,15,30,38,201,7.610925292968773
2014,1,2,16,0,24,124,7.495538330078148
2014,1,2,16,30,11,60,7.505487060546898
2014,1,2,17,0,0,0,7.515435791015648
2014,1,2,17,30,0,0,7.537530517578148
2014,1,2,18,0,0,0,7.559625244140648
2014,1,2,18,30,0,0,7.554956054687523
2014,1,2,19,0,0,0,7.550317382812523
2014,1,2,19,30,0,0,7.386682128906273
2014,1,2,20,0,0,0,7.223016357421898
2014,1,2,20,30,0,0,6.859918212890648
2014,1,2,21,0,0,0,6.496789550781273
2014,1,2,21,30,0,0,5.937341308593773
2014,1,2,22,0,0,0,5.377893066406273
2014,1,2,22,30,0,0,4.439324951171898
2014,1,2,23,0,0,0,3.5007568359375227
2014,1,2,23,30,0,0,3.1249633789062727
2014,1,3,0,0,0,0,2.7492004394531477
2014,1,3,0,30,0,0,2.7625671386718977
2014,1,3,1,0,0,0,2.7759338378906477
2014,1,3,1,30,0,0,2.7445312500000227
2014,1,3,2,0,0,0,2.7131591796875227
2014,1,3,2,30,0,0,2.5194335937500227
2014,1,3,3,0,0,0,2.3257385253906477
2014,1,3,3,30,0,0,1.8751770019531477
2014,1,3,4,0,0,0,1.4245849609375227
2014,1,3,4,30,0,0,0.6931701660156477
2014,1,3,5,0,0,0,-0.03824462890622726
2014,1,3,5,30,0,0,-1.1253112792968523
2014,1,3,6,0,0,0,-2.2123779296874773
2014,1,3,6,30,0,0,-3.0378784179687273
2014,1,3,7,0,0,0,-3.8633789062499773
2014,1,3,7,30,5,9,-4.045080566406227
2014,1,3,8,0,48,78,-4.226812744140602
2014,1,3,8,30,100,163,-4.035009765624977
2014,1,3,9,0,191,249,-3.8432067871093523
2014,1,3,9,30,330,330,-3.5470947265624773
2014,1,3,10,0,400,400,-3.2510131835937273
2014,1,3,10,30,460,460,-2.9850830078124773
2014,1,3,11,0,505,505,-2.7191833496093523
2014,1,3,11,30,536,536,-2.4798950195312273
2014,1,3,12,0,550,550,-2.2406066894531023
2014,1,3,12,30,549,549,-2.0901855468749773
2014,1,3,13,0,531,531,-1.9397338867187273
2014,1,3,13,30,497,497,-1.9126953124999773
2014,1,3,14,0,449,449,-1.8856262207031023
2014,1,3,14,30,388,388,-2.0430358886718523
2014,1,3,15,0,315,315,-2.2004150390624773
2014,1,3,15,30,234,234,-2.4981750488281023
2014,1,3,16,0,148,148,-2.7959350585937273
2014,1,3,16,30,74,74,-2.8880676269531023
2014,1,3,17,0,0,0,-2.9802307128906023
2014,1,3,17,30,0,0,-3.0100769042968523
2014,1,3,18,0,0,0,-3.0399230957031023
2014,1,3,18,30,0,0,-3.0352539062499773
2014,1,3,19,0,0,0,-3.0305541992187273
2014,1,3,19,30,0,0,-2.9928955078124773
2014,1,3,20,0,0,0,-2.9552368164062273
2014,1,3,20,30,0,0,-2.8940490722656023
2014,1,3,21,0,0,0,-2.8328308105468523
2014,1,3,21,30,0,0,-2.8291687011718523
2014,1,3,22,0,0,0,-2.8254760742187273
2014,1,3,22,30,0,0,-2.8017639160156023
2014,1,3,23,0,0,0,-2.7780517578124773
2014,1,3,23,30,0,0,-2.6940673828124773
2014,1,4,0,0,0,0,-2.6100830078124773
2014,1,4,0,30,0,0,-2.4659790039062273
2014,1,4,1,0,0,0,-2.3218749999999773
2014,1,4,1,30,0,0,-2.1250671386718523
2014,1,4,2,0,0,0,-1.9282897949218523
2014,1,4,2,30,0,0,-1.7061218261718523
2014,1,4,3,0,0,0,-1.4839233398437273
2014,1,4,3,30,0,0,-1.3130554199218523
2014,1,4,4,0,0,0,-1.1421874999999773
2014,1,4,4,30,0,0,-0.9438537597656023
2014,1,4,5,0,0,0,-0.7455200195312273
2014,1,4,5,30,0,0,-0.5129455566406023
2014,1,4,6,0,0,0,-0.28037109374997726
2014,1,4,6,30,0,0,-0.10166015624997726
2014,1,4,7,0,0,0,0.07705078125002274
2014,1,4,7,30,8,8,-0.17706909179685226
2014,1,4,8,0,76,76,-0.43118896484372726
2014,1,4,8,30,160,160,0.04406127929689774
2014,1,4,9,0,245,245,0.5193115234375227
2014,1,4,9,30,323,323,1.1702514648437727
2014,1,4,10,0,393,393,1.8211914062500227
2014,1,4,10,30,450,450,2.3550354003906477
2014,1,4,11,0,493,493,2.8888793945312727
2014,1,4,11,30,522,522,3.2740417480468977
2014,1,4,12,0,431,535,3.6592041015625227
2014,1,4,12,30,442,533,3.9005676269531477
2014,1,4,13,0,515,515,4.141931152343773
2014,1,4,13,30,391,481,4.203027343750023
2014,1,4,14,0,434,434,4.264123535156273
2014,1,4,14,30,374,374,4.162561035156273
2014,1,4,15,0,303,303,4.061029052734398
2014,1,4,15,30,224,224,3.9530578613281477
2014,1,4,16,0,142,142,3.8451171875000227
2014,1,4,16,30,70,70,3.9036804199218977
2014,1,4,17,0,0,0,3.9622741699218977
2014,1,4,17,30,0,0,3.9527832031250227
2014,1,4,18,0,0,0,3.9432922363281477
2014,1,4,18,30,0,0,3.9135681152343977
2014,1,4,19,0,0,0,3.8838745117187727
2014,1,4,19,30,0,0,3.8574768066406477
2014,1,4,20,0,0,0,3.8310485839843977
2014,1,4,20,30,0,0,3.7978149414062727
2014,1,4,21,0,0,0,3.7645507812500227
2014,1,4,21,30,0,0,3.7976013183593977
2014,1,4,22,0,0,0,3.8306823730468977
2014,1,4,22,30,0,0,3.9061218261718977
2014,1,4,23,0,0,0,3.9815612792968977
2014,1,4,23,30,0,0,4.007470703125023
2014,1,5,0,0,0,0,4.033410644531273
2014,1,5,0,30,0,0,4.094903564453148
2014,1,5,1,0,0,0,4.156427001953148
2014,1,5,1,30,0,0,4.282373046875023
2014,1,5,2,0,0,0,4.408349609375023
2014,1,5,2,30,0,0,4.576654052734398
2014,1,5,3,0,0,0,4.744989013671898
2014,1,5,3,30,0,0,4.674676513671898
2014,1,5,4,0,0,0,4.604364013671898
2014,1,5,4,30,0,0,4.683251953125023
2014,1,5,5,0,0,0,4.762170410156273
2014,1,5,5,30,0,0,5.023278808593773
2014,1,5,6,0,0,0,5.284356689453148
2014,1,5,6,30,0,0,5.569818115234398
2014,1,5,7,0,0,0,5.855279541015648
2014,1,5,7,30,2,8,6.249932861328148
2014,1,5,8,0,17,71,6.644586181640648
2014,1,5,8,30,69,150,7.229302978515648
2014,1,5,9,0,80,229,7.814019775390648
2014,1,5,9,30,155,303,8.565728759765648
2014,1,5,10,0,183,368,9.317437744140648
2014,1,5,10,30,177,422,10.044946289062523
2014,1,5,11,0,228,464,10.772454833984398
2014,1,5,11,30,260,491,11.354638671875023
2014,1,5,12,0,199,504,11.936853027343773
2014,1,5,12,30,154,502,12.309289550781273
2014,1,5,13,0,294,484,12.681756591796898
2014,1,5,13,30,78,452,12.853448486328148
2014,1,5,14,0,258,407,13.025109863281273
2014,1,5,14,30,166,349,12.937951660156273
2014,1,5,15,0,209,282,12.850793457031273
2014,1,5,15,30,152,207,12.834832763671898
2014,1,5,16,0,95,130,12.818902587890648
2014,1,5,16,30,46,63,12.930108642578148
2014,1,5,17,0,0,0,13.041314697265648
2014,1,5,17,30,0,0,13.146936035156273
2014,1,5,18,0,0,0,13.252557373046898
2014,1,5,18,30,0,0,13.343499755859398
2014,1,5,19,0,0,0,13.434472656250023
2014,1,5,19,30,0,0,13.513574218750023
2014,1,5,20,0,0,0,13.592706298828148
2014,1,5,20,30,0,0,13.668420410156273
2014,1,5,21,0,0,0,13.744165039062523
2014,1,5,21,30,0,0,13.788690185546898
2014,1,5,22,0,0,0,13.833245849609398
2014,1,5,22,30,0,0,13.781915283203148
2014,1,5,23,0,0,0,13.730584716796898
2014,1,5,23,30,0,0,13.662622070312523
2014,1,6,0,0,0,0,13.594659423828148
2014,1,6,0,30,0,0,13.510522460937523
2014,1,6,1,0,0,0,13.426385498046898
2014,1,6,1,30,0,0,13.359552001953148
2014,1,6,2,0,0,0,13.292718505859398
2014,1,6,2,30,0,0,13.247674560546898
2014,1,6,3,0,0,0,13.202630615234398
2014,1,6,3,30,0,0,13.328179931640648
2014,1,6,4,0,0,0,13.453729248046898
2014,1,6,4,30,0,0,13.632775878906273
2014,1,6,5,0,0,0,13.811853027343773
2014,1,6,5,30,0,0,13.957971191406273
2014,1,6,6,0,0,0,14.104089355468773
2014,1,6,6,30,0,0,14.208886718750023
2014,1,6,7,0,0,0,14.313684082031273
2014,1,6,7,30,4,7,14.286126708984398
2014,1,6,8,0,41,68,14.258569335937523
2014,1,6,8,30,56,145,13.832818603515648
2014,1,6,9,0,23,223,13.407067871093773
2014,1,6,9,30,17,297,12.391595458984398
2014,1,6,10,0,21,363,11.376153564453148
2014,1,6,10,30,82,419,9.981744384765648
2014,1,6,11,0,90,462,8.587365722656273
2014,1,6,11,30,95,492,7.637841796875023
2014,1,6,12,0,98,507,6.688317871093773
2014,1,6,12,30,135,507,6.346704101562523
2014,1,6,13,0,73,493,6.005120849609398
2014,1,6,13,30,35,464,6.006066894531273
2014,1,6,14,0,139,421,6.007043457031273
2014,1,6,14,30,216,366,5.923333740234398
2014,1,6,15,0,16,300,5.839624023437523
2014,1,6,15,30,224,224,5.631341552734398
2014,1,6,16,0,145,145,5.423059082031273
2014,1,6,16,30,72,72,5.247216796875023
2014,1,6,17,0,0,0,5.071374511718773
2014,1,6,17,30,0,0,4.741265869140648
2014,1,6,18,0,0,0,4.411157226562523
2014,1,6,18,30,0,0,3.7799621582031477
2014,1,6,19,0,0,0,3.1487365722656477
2014,1,6,19,30,0,0,2.2159973144531477
2014,1,6,20,0,0,0,1.2832885742187727
2014,1,6,20,30,0,0,0.10619506835939774
2014,1,6,21,0,0,0,-1.0709289550781023
2014,1,6,21,30,0,0,-2.0025390624999773
2014,1,6,22,0,0,0,-2.9341491699218523
2014,1,6,22,30,0,0,-3.6577209472656023
2014,1,6,23,0,0,0,-4.381292724609352
2014,1,6,23,30,0,0,-4.930792236328102
2014,1,7,0,0,0,0,-5.480291748046852
2014,1,7,0,30,0,0,-5.858190917968727
2014,1,7,1,0,0,0,-6.236090087890602
2014,1,7,1,30,0,0,-6.524084472656227
2014,1,7,2,0,0,0,-6.812048339843727
2014,1,7,2,30,0,0,-7.068884277343727
2014,1,7,3,0,0,0,-7.325689697265602
2014,1,7,3,30,0,0,-7.616247558593727
2014,1,7,4,0,0,0,-7.906805419921852
2014,1,7,4,30,0,0,-8.151190185546852
2014,1,7,5,0,0,0,-8.395574951171852
2014,1,7,5,30,0,0,-8.555944824218727
2014,1,7,6,0,0,0,-8.716345214843727
2014,1,7,6,30,0,0,-8.779089355468727
2014,1,7,7,0,0,0,-8.841864013671852
2014,1,7,7,30,9,9,-8.605871582031227
2014,1,7,8,0,83,83,-8.369879150390602
2014,1,7,8,30,173,173,-7.961584472656227
2014,1,7,9,0,262,262,-7.553320312499977
2014,1,7,9,30,344,344,-7.114416503906227
2014,1,7,10,0,416,416,-6.675543212890602
2014,1,7,10,30,475,475,-6.278387451171852
2014,1,7,11,0,521,521,-5.881262207031227
2014,1,7,11,30,551,551,-5.544622802734352
2014,1,7,12,0,566,566,-5.207983398437477
2014,1,7,12,30,564,564,-4.972265624999977
2014,1,7,13,0,547,547,-4.736547851562477
2014,1,7,13,30,513,513,-4.644873046874977
2014,1,7,14,0,464,464,-4.553198242187477
2014,1,7,14,30,402,402,-4.632788085937477
2014,1,7,15,0,328,328,-4.712377929687477
2014,1,7,15,30,246,246,-4.860784912109352
2014,1,7,16,0,159,159,-5.009191894531227
2014,1,7,16,30,80,80,-4.745550537109352
2014,1,7,17,0,0,0,-4.481909179687477
2014,1,7,17,30,0,0,-4.405493164062477
2014,1,7,18,0,0,0,-4.329077148437477
2014,1,7,18,30,0,0,-4.104620361328102
2014,1,7,19,0,0,0,-3.8801330566406023
2014,1,7,19,30,0,0,-3.7975524902343523
2014,1,7,20,0,0,0,-3.7149719238281023
2014,1,7,20,30,0,0,-3.6453002929687273
2014,1,7,21,0,0,0,-3.5755981445312273
2014,1,7,21,30,0,0,-3.5494140624999773
2014,1,7,22,0,0,0,-3.5231994628906023
2014,1,7,22,30,0,0,-3.5210021972656023
2014,1,7,23,0,0,0,-3.5188354492187273
2014,1,7,23,30,0,0,-3.5394653320312273
2014,1,8,0,0,0,0,-3.5601257324218523
2014,1,8,0,30,0,0,-3.6258605957031023
2014,1,8,1,0,0,0,-3.6916259765624773
2014,1,8,1,30,0,0,-3.7696289062499773
2014,1,8,2,0,0,0,-3.8476318359374773
2014,1,8,2,30,0,0,-3.9783386230468523
2014,1,8,3,0,0,0,-4.109045410156227
2014,1,8,3,30,0,0,-4.192327880859352
2014,1,8,4,0,0,0,-4.275640869140602
2014,1,8,4,30,0,0,-4.302282714843727
2014,1,8,5,0,0,0,-4.328955078124977
2014,1,8,5,30,0,0,-4.241857910156227
2014,1,8,6,0,0,0,-4.154791259765602
2014,1,8,6,30,0,0,-3.8585571289062273
2014,1,8,7,0,0,0,-3.5622924804687273
2014,1,8,7,30,9,9,-3.7700256347656023
2014,1,8,8,0,79,79,-3.9777587890624773
2014,1,8,8,30,164,164,-3.0799926757812273
2014,1,8,9,0,250,250,-2.1822570800781023
2014,1,8,9,30,274,330,-1.4201721191406023
2014,1,8,10,0,401,401,-0.6580871582031023
2014,1,8,10,30,459,459,-0.10248413085935226
2014,1,8,11,0,408,504,0.45308837890627274
2014,1,8,11,30,428,534,0.8433776855468977
2014,1,8,12,0,444,549,1.2336364746093977
2014,1,8,12,30,442,547,1.4727416992187727
2014,1,8,13,0,426,530,1.7118164062500227
2014,1,8,13,30,404,496,1.7250610351562727
2014,1,8,14,0,383,449,1.7383056640625227
2014,1,8,14,30,388,388,1.5037475585937727
2014,1,8,15,0,317,317,1.2691589355468977
2014,1,8,15,30,237,237,1.7088256835937727
2014,1,8,16,0,153,153,2.1484924316406477
2014,1,8,16,30,77,77,2.4080749511718977
2014,1,8,17,0,0,0,2.6676269531250227
2014,1,8,17,30,0,0,2.6339355468750227
2014,1,8,18,0,0,0,2.6002136230468977
2014,1,8,18,30,0,0,2.5996337890625227
2014,1,8,19,0,0,0,2.5990539550781477
2014,1,8,19,30,0,0,2.6195007324218977
2014,1,8,20,0,0,0,2.6399780273437727
2014,1,8,20,30,0,0,2.6221862792968977
2014,1,8,21,0,0,0,2.6044250488281477
2014,1,8,21,30,0,0,2.5040832519531477
2014,1,8,22,0,0,0,2.4037719726562727
2014,1,8,22,30,0,0,2.2432800292968977
2014,1,8,23,0,0,0,2.0828186035156477
2014,1,8,23,30,0,0,1.9078308105468977
2014,1,9,0,0,0,0,1.7328125000000227
2014,1,9,0,30,0,0,1.5928588867187727
2014,1,9,1,0,0,0,1.4529052734375227
2014,1,9,1,30,0,0,1.3954101562500227
2014,1,9,2,0,0,0,1.3379150390625227
2014,1,9,2,30,0,0,1.2197509765625227
2014,1,9,3,0,0,0,1.1015869140625227
2014,1,9,3,30,0,0,1.1771179199218977
2014,1,9,4,0,0,0,1.2526489257812727
2014,1,9,4,30,0,0,1.4796997070312727
2014,1,9,5,0,0,0,1.7067504882812727
2014,1,9,5,30,0,0,2.0430847167968977
2014,1,9,6,0,0,0,2.3794189453125227
2014,1,9,6,30,0,0,2.7510620117187727
2014,1,9,7,0,0,0,3.1226745605468977
2014,1,9,7,30,9,9,3.1033569335937727
2014,1,9,8,0,76,76,3.0840087890625227
2014,1,9,8,30,160,160,3.2573486328125227
2014,1,9,9,0,146,244,3.4307189941406477
2014,1,9,9,30,323,323,4.297296142578148
2014,1,9,10,0,393,393,5.163903808593773
2014,1,9,10,30,451,451,5.736291503906273
2014,1,9,11,0,398,496,6.308648681640648
2014,1,9,11,30,399,526,6.633264160156273
2014,1,9,12,0,407,541,6.957849121093773
2014,1,9,12,30,410,539,7.012506103515648
2014,1,9,13,0,384,523,7.067163085937523
2014,1,9,13,30,371,491,6.874200439453148
2014,1,9,14,0,339,444,6.681268310546898
2014,1,9,14,30,314,385,6.240991210937523
2014,1,9,15,0,257,315,5.800744628906273
2014,1,9,15,30,181,236,5.303308105468773
2014,1,9,16,0,118,154,4.805902099609398
2014,1,9,16,30,77,77,4.628839111328148
2014,1,9,17,0,0,0,4.451806640625023
2014,1,9,17,30,0,0,4.449914550781273
2014,1,9,18,0,0,0,4.447991943359398
2014,1,9,18,30,0,0,4.560601806640648
2014,1,9,19,0,0,0,4.673181152343773
2014,1,9,19,30,0,0,4.890161132812523
2014,1,9,20,0,0,0,5.107171630859398
2014,1,9,20,30,0,0,5.416070556640648
2014,1,9,21,0,0,0,5.724969482421898
2014,1,9,21,30,0,0,5.902673339843773
2014,1,9,22,0,0,0,6.080346679687523
2014,1,9,22,30,0,0,6.163873291015648
2014,1,9,23,0,0,0,6.247430419921898
2014,1,9,23,30,0,0,6.310510253906273
2014,1,10,0,0,0,0,6.373590087890648
2014,1,10,0,30,0,0,6.466607666015648
2014,1,10,1,0,0,0,6.559594726562523
2014,1,10,1,30,0,0,6.607049560546898
2014,1,10,2,0,0,0,6.654473876953148
2014,1,10,2,30,0,0,6.632653808593773
2014,1,10,3,0,0,0,6.610864257812523
2014,1,10,3,30,0,0,6.664270019531273
2014,1,10,4,0,0,0,6.717675781250023
2014,1,10,4,30,0,0,6.854913330078148
2014,1,10,5,0,0,0,6.992181396484398
2014,1,10,5,30,0,0,7.041345214843773
2014,1,10,6,0,0,0,7.090509033203148
2014,1,10,6,30,0,0,7.073449707031273
2014,1,10,7,0,0,0,7.056420898437523
2014,1,10,7,30,1,8,7.145013427734398
2014,1,10,8,0,15,72,7.233605957031273
2014,1,10,8,30,31,151,7.485650634765648
2014,1,10,9,0,38,231,7.737664794921898
2014,1,10,9,30,113,306,7.979455566406273
2014,1,10,10,0,205,372,8.221246337890648
2014,1,10,10,30,142,427,8.187371826171898
2014,1,10,11,0,184,469,8.153497314453148
2014,1,10,11,30,185,497,8.111383056640648
2014,1,10,12,0,248,511,8.069268798828148
2014,1,10,12,30,205,509,8.014978027343773
2014,1,10,13,0,175,493,7.960656738281273
2014,1,10,13,30,114,463,7.993829345703148
2014,1,10,14,0,74,418,8.027001953125023
2014,1,10,14,30,99,362,7.952874755859398
2014,1,10,15,0,119,296,7.878747558593773
2014,1,10,15,30,85,221,7.781182861328148
2014,1,10,16,0,43,143,7.683648681640648
2014,1,10,16,30,21,72,7.764978027343773
2014,1,10,17,0,0,0,7.846307373046898
2014,1,10,17,30,0,0,8.021813964843773
2014,1,10,18,0,0,0,8.197290039062523
2014,1,10,18,30,0,0,8.287774658203148
2014,1,10,19,0,0,0,8.378289794921898
2014,1,10,19,30,0,0,8.445062255859398
2014,1,10,20,0,0,0,8.511834716796898
2014,1,10,20,30,0,0,8.685418701171898
2014,1,10,21,0,0,0,8.859002685546898
2014,1,10,21,30,0,0,9.140008544921898
2014,1,10,22,0,0,0,9.421014404296898
2014,1,10,22,30,0,0,9.680017089843773
2014,1,10,23,0,0,0,9.939019775390648
2014,1,10,23,30,0,0,10.248040771484398
2014,1,11,0,0,0,0,10.557061767578148
2014,1,11,0,30,0,0,10.838830566406273
2014,1,11,1,0,0,0,11.120629882812523
2014,1,11,1,30,0,0,11.338189697265648
2014,1,11,2,0,0,0,11.555749511718773
2014,1,11,2,30,0,0,11.775842285156273
2014,1,11,3,0,0,0,11.995904541015648
2014,1,11,3,30,0,0,12.226434326171898
2014,1,11,4,0,0,0,12.456933593750023
2014,1,11,4,30,0,0,12.692315673828148
2014,1,11,5,0,0,0,12.927728271484398
2014,1,11,5,30,0,0,13.194055175781273
2014,1,11,6,0,0,0,13.460412597656273
2014,1,11,6,30,0,0,13.712884521484398
2014,1,11,7,0,0,0,13.965356445312523
2014,1,11,7,30,4,8,14.295220947265648
2014,1,11,8,0,37,69,14.625115966796898
2014,1,11,8,30,19,147,14.996972656250023
2014,1,11,9,0,60,225,15.368829345703148
2014,1,11,9,30,105,299,15.835137939453148
2014,1,11,10,0,47,364,16.301446533203148
2014,1,11,10,30,153,419,16.935266113281273
2014,1,11,11,0,256,460,17.569055175781273
2014,1,11,11,30,377,488,18.068994140625023
2014,1,11,12,0,257,501,18.568933105468773
2014,1,11,12,30,188,500,18.918878173828148
2014,1,11,13,0,126,485,19.268823242187523
2014,1,11,13,30,191,455,19.559777832031273
2014,1,11,14,0,292,412,19.850701904296898
2014,1,11,14,30,228,357,19.969628906250023
2014,1,11,15,0,151,292,20.088555908203148
2014,1,11,15,30,84,218,19.682672119140648
2014,1,11,16,0,35,142,19.276788330078148
2014,1,11,16,30,17,71,18.772729492187523
2014,1,11,17,0,0,0,18.268670654296898
2014,1,11,17,30,0,0,17.812585449218773
2014,1,11,18,0,0,0,17.356500244140648
2014,1,11,18,30,0,0,16.872003173828148
2014,1,11,19,0,0,0,16.387506103515648
2014,1,11,19,30,0,0,15.859063720703148
2014,1,11,20,0,0,0,15.330621337890648
2014,1,11,20,30,0,0,14.775354003906273
2014,1,11,21,0,0,0,14.220086669921898
2014,1,11,21,30,0,0,13.946099853515648
2014,1,11,22,0,0,0,13.672143554687523
2014,1,11,22,30,0,0,13.468499755859398
2014,1,11,23,0,0,0,13.264855957031273
2014,1,11,23,30,0,0,12.886499023437523
2014,1,12,0,0,0,0,12.508142089843773
2014,1,12,0,30,0,0,11.928369140625023
2014,1,12,1,0,0,0,11.348596191406273
2014,1,12,1,30,0,0,10.636651611328148
2014,1,12,2,0,0,0,9.924707031250023
2014,1,12,2,30,0,0,9.255364990234398
2014,1,12,3,0,0,0,8.586053466796898
2014,1,12,3,30,0,0,8.064599609375023
2014,1,12,4,0,0,0,7.543176269531273
2014,1,12,4,30,0,0,7.165185546875023
2014,1,12,5,0,0,0,6.787225341796898
2014,1,12,5,30,0,0,6.547174072265648
2014,1,12,6,0,0,0,6.307092285156273
2014,1,12,6,30,0,0,6.223413085937523
2014,1,12,7,0,0,0,6.139703369140648
2014,1,12,7,30,10,10,6.540032958984398
2014,1,12,8,0,79,79,6.940393066406273
2014,1,12,8,30,164,164,7.630059814453148
2014,1,12,9,0,251,251,8.319757080078148
2014,1,12,9,30,331,331,8.988427734375023
2014,1,12,10,0,402,402,9.657098388671898
2014,1,12,10,30,462,462,10.072656250000023
2014,1,12,11,0,507,507,10.488183593750023
2014,1,12,11,30,538,538,10.758905029296898
2014,1,12,12,0,552,552,11.029656982421898
2014,1,12,12,30,551,551,11.217126464843773
2014,1,12,13,0,534,534,11.404595947265648
2014,1,12,13,30,502,502,11.455072021484398
2014,1,12,14,0,456,456,11.505548095703148
2014,1,12,14,30,397,397,11.326470947265648
2014,1,12,15,0,327,327,11.147393798828148
2014,1,12,15,30,248,248,10.479974365234398
2014,1,12,16,0,164,164,9.812585449218773
2014,1,12,16,30,85,85,9.502374267578148
2014,1,12,17,0,0,0,9.192163085937523
2014,1,12,17,30,0,0,9.186853027343773
2014,1,12,18,0,0,0,9.181573486328148
2014,1,12,18,30,0,0,9.073571777343773
2014,1,12,19,0,0,0,8.965600585937523
2014,1,12,19,30,0,0,8.792108154296898
